step,action,ucb_score,objective_before,objective_after,reward,accepted,moves,feasible,action_runtime_sec,cumulative_runtime_sec,context,termination_reason,profile,method,instance,instance_seed,construction_source
11,two_opt,0.625824438553178,1014.6566086820347,1014.6566086820347,0.0,False,0,True,0.007787375001498731,0.5379104160019779,"{'instance': 'synthetic_evrptw_n100_seed20360815_baseline', 'scale': 100, 'seed': 20360815, 'source': 'composite'}",budget,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360815_baseline,20360815,composite
0,two_opt,,990.2623673110377,990.2623673110377,0.0,False,0,True,0.010858541001653066,0.010858541001653066,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
1,relocate,,990.2623673110377,964.6169109173505,0.025897638080829948,True,14,True,0.09210199999870383,0.1029605410003569,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
2,swap,,964.6169109173505,954.1728381956877,0.01082717149519023,True,4,True,0.04789270900073461,0.1508532500010915,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
3,relocate,0.7596005898585734,954.1728381956877,935.6153454902745,0.019448774857713277,True,7,True,0.0915275000006659,0.2423807500017574,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
4,swap,0.8350141872560224,935.6153454902745,935.4063330310682,0.00022339571514484602,True,1,True,0.04839266700219014,0.29077341700394754,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
5,two_opt,0.8880453688256637,935.4063330310682,921.7626893748245,0.014585793547102897,True,3,True,0.011324707997118821,0.30209812500106636,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
6,relocate,0.6852296719579675,921.7626893748245,915.2513136379056,0.00706404784222194,True,3,True,0.08926045800035354,0.3913585830014199,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
7,two_opt,0.6977622925606144,915.2513136379056,914.3202735221649,0.0010172507833285493,True,1,True,0.010005208001530264,0.40136379100295017,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
8,swap,0.7192921767233338,914.3202735221649,914.3202735221649,0.0,False,0,True,0.04844895899805124,0.4498127500010014,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
9,relocate,0.6165361051366961,914.3202735221649,914.3202735221649,0.0,False,0,True,0.09142024999891873,0.5412329999999201,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
10,two_opt,0.6184618879151192,914.3202735221649,914.3202735221649,0.0,False,0,True,0.008951874999183929,0.5501848749991041,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
11,swap,0.6295079609566231,914.3202735221649,914.3202735221649,0.0,False,0,True,0.04929237499891315,0.5994772499980172,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'nearest'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,nearest
0,two_opt,,1123.7736467671361,1123.7736467671361,0.0,False,0,True,0.009207791998051107,0.009207791998051107,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
1,relocate,,1123.7736467671361,1086.7939027020795,0.032906754995936816,True,12,True,0.08239841700196848,0.09160620900001959,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
2,swap,,1086.7939027020795,1045.465107292614,0.03802818115441243,True,9,True,0.044843541996669956,0.13644975099668954,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
3,swap,0.7717311329321559,1045.465107292614,1037.9426970639001,0.007195276223224936,True,3,True,0.045695625001826556,0.1821453759985161,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
4,relocate,0.857093770756769,1037.9426970639001,1024.4808734391129,0.012969717560389069,True,7,True,0.08496958399700816,0.26711495999552426,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
5,two_opt,0.8880453688256637,1024.4808734391129,1024.4808734391129,0.0,False,0,True,0.008961291001469363,0.2760762509969936,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
6,relocate,0.6854947017668588,1024.4808734391129,1019.6121250203696,0.004752405384006069,True,6,True,0.08674645800056169,0.3628227089975553,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
7,swap,0.7130811244758816,1019.6121250203696,1014.3734581262853,0.005137901723147561,True,1,True,0.04560345800200594,0.40842616699956125,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
8,two_opt,0.7137668931181662,1014.3734581262853,1014.3734581262853,0.0,False,0,True,0.00875429200095823,0.4171804590005195,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
9,relocate,0.6159422441898851,1014.3734581262853,978.2966519387301,0.035565605446927835,True,4,True,0.08777533400279935,0.5049557930033188,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
10,swap,0.6300479928385705,978.2966519387301,957.4395635930443,0.021319799372053853,True,9,True,0.0439824579989363,0.5489382510022551,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
11,two_opt,0.625824438553178,957.4395635930443,935.6939618342466,0.022712244809679327,True,7,True,0.013422207997791702,0.5623604590000468,"{'instance': 'synthetic_evrptw_n100_seed20360816_baseline', 'scale': 100, 'seed': 20360816, 'source': 'composite'}",budget,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360816_baseline,20360816,composite
0,two_opt,,1054.872679371231,1054.872679371231,0.0,False,0,True,0.010447500000736909,0.010447500000736909,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
1,relocate,,1054.872679371231,1005.3532476872068,0.046943515224549016,True,11,True,0.08527737500116928,0.09572487500190618,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
2,swap,,1005.3532476872068,1004.5621701477281,0.0007868652548729007,True,1,True,0.04360354199889116,0.13932841700079734,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
3,relocate,0.7806464670022925,1004.5621701477281,989.721480208132,0.014773291669358504,True,10,True,0.08814758399967104,0.2274760010004684,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
4,swap,0.8249738810157051,989.721480208132,978.4467707601368,0.011391800292769417,True,5,True,0.04640766599914059,0.273883666999609,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
5,two_opt,0.8880453688256637,978.4467707601368,978.4467707601368,0.0,False,0,True,0.009852541999862297,0.2837362089994713,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
6,relocate,0.6934148689356496,978.4467707601368,975.5441497465649,0.0029665599604533385,True,2,True,0.09063958400292904,0.3743757930024003,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
7,swap,0.6965587285608841,975.5441497465649,975.5441497465649,0.0,False,0,True,0.04486324999743374,0.41923904299983406,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
8,two_opt,0.7137668931181662,975.5441497465649,975.5441497465649,0.0,False,0,True,0.010005334002926247,0.4292443770027603,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
9,relocate,0.6206270738278946,975.5441497465649,975.5441497465649,0.0,False,0,True,0.09145579200048815,0.5207001690032484,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
10,swap,0.6173204283208562,975.5441497465649,975.5441497465649,0.0,False,0,True,0.044805666999309324,0.5655058360025578,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'nearest'}",patience,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,nearest
0,two_opt,,1320.2204946399238,1320.2204946399238,0.0,False,0,True,0.009716749998915475,0.009716749998915475,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
1,relocate,,1320.2204946399238,1253.7071983603544,0.050380445198065366,True,28,True,0.07722875000035856,0.08694549999927403,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
2,swap,,1253.7071983603544,1195.259024813689,0.046620274353617944,True,16,True,0.046378125000046566,0.1333236249993206,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
3,relocate,0.7840833969758089,1195.259024813689,1154.879293053733,0.03378324774937401,True,15,True,0.08159441700263415,0.21491804200195475,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
4,swap,0.8708072901144501,1154.879293053733,1149.7927896007643,0.004404359385056479,True,2,True,0.05186212499756948,0.2667801669995242,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
5,two_opt,0.8880453688256637,1149.7927896007643,1109.3800153687673,0.03514787585859647,True,8,True,0.010418334000860341,0.27719850100038457,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
6,relocate,0.7046383119624156,1109.3800153687673,1094.3014488801798,0.01359188580981898,True,10,True,0.08563404099913896,0.36283254199952353,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
7,swap,0.7159817126564001,1094.3014488801798,1089.9405884645103,0.0039850631835789884,True,2,True,0.05417308300093282,0.41700562500045635,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
8,two_opt,0.7313408310474645,1089.9405884645103,1089.323016027649,0.0005666111010063061,True,1,True,0.008128124998620478,0.4251337499990768,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
9,relocate,0.6316511444621938,1089.323016027649,1077.4189288074576,0.010927968146308899,True,5,True,0.09251470800154493,0.5176484580006218,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
10,swap,0.6315974387790599,1077.4189288074576,1077.4189288074576,0.0,False,0,True,0.05548104199988302,0.5731295000005048,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
11,two_opt,0.6377292675397123,1077.4189288074576,1077.4189288074576,0.0,False,0,True,0.007530208000389393,0.5806597080008942,"{'instance': 'synthetic_evrptw_n100_seed20360817_baseline', 'scale': 100, 'seed': 20360817, 'source': 'composite'}",budget,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360817_baseline,20360817,composite
0,two_opt,,948.5328696235125,948.5328696235125,0.0,False,0,True,0.010546582998358645,0.010546582998358645,"{'instance': 'synthetic_evrptw_n100_seed20360818_baseline', 'scale': 100, 'seed': 20360818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360818_baseline,20360818,nearest
1,relocate,,948.5328696235125,915.0425901682881,0.035307452728040076,True,13,True,0.0893779159996484,0.09992449899800704,"{'instance': 'synthetic_evrptw_n100_seed20360818_baseline', 'scale': 100, 'seed': 20360818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360818_baseline,20360818,nearest
2,swap,,915.0425901682881,897.2147427206883,0.019483079409802234,True,3,True,0.05176262500026496,0.151687123998272,"{'instance': 'synthetic_evrptw_n100_seed20360818_baseline', 'scale': 100, 'seed': 20360818, 'source': 'nearest'}",,baseline,E_adaptive_portfolio,synthetic_evrptw_n100_seed20360818_baseline,20360818,nearest
